"HDR";"010";"20200529000000"
"POS";"3830000160827";"Gejo Trading BV";"";"0";"0";"1500";"1";"Bleu tornado"
"POS";"3068320011066";"BSB";"";"0";"0";"1000";"1";"EVIAN 1,0 LTR"
"POS";"5410013140573";"Spadel";"";"0";"0";"1500";"1";"Spa Citron"
"POS";"5410013140559";"Spadel";"";"0";"0";"1500";"1";"Spa & Fruit Orange"
"POS";"5410013140566";"Spadel";"";"0";"0";"1500";"1";"Spa & Fruit Lemon-Cactus"
"POS";"8710458010637";"U.S.D.";"";"0";"0";"1500";"1";"Markant Sinas Light"
"POS";"87222722";"U.S.D.";"";"0";"0";"1500";"1";"Summit cassis"
"POS";"5449000957122";"Coca-Cola";"";"0";"0";"1500";"1";"Fanta Pomelo Light"
"POS";"5000112562194";"Coca-Cola";"";"0";"0";"1500";"1";"Fanta Lemon Light"
"POS";"5449000958976";"Coca-Cola";"";"0";"0";"1500";"1";"Fanta Red Fruit"
"POS";"5000112554502";"Coca-Cola";"";"0";"0";"1500";"1";"Sprite"
"POS";"5000112554519";"Coca-Cola";"";"0";"0";"1500";"1";"Sprite Zero"
"POS";"8710642093446";"Coca-Cola";"";"0";"0";"1000";"1";"Fernandes ligth green punch"
"POS";"8710642093439";"Coca-Cola";"";"0";"0";"1000";"1";"Fernandes Cherry bouquet light"
"POS";"5410013145509";"Spadel";"";"0";"0";"1500";"1";"Spa&Fruit lemon/cactus"
"POS";"5410013120001";"Spadel";"";"0";"0";"1500";"1";"Spa citroen vit C"
"POS";"5410013142003";"Spadel";"";"0";"0";"1500";"1";"Spa&Fruit orange"
"POS";"8713500078135";"Vrumona";"";"0";"0";"1500";"1";"Crystal clear apple "
"POS";"8722200952577";"U.S.D.";"";"0";"0";"1500";"1";"Bar le duc fruite citron"
"POS";"8715600225020";"Vrumona";"";"0";"0";"1000";"1";"Royal club lemon mandarin "
"POS";"8722200952621";"U.S.D.";"";"0";"0";"1500";"1";"Bar le Duc fruite bessenappel "
"POS";"87311266";"Vrumona";"";"0";"0";"1000";"1";"Sourcy Stil munt (KZV)"
"POS";"87311273";"Vrumona";"";"0";"0";"1000";"1";"Sourcy Stil citroen (KZV)"
"POS";"87311259";"Vrumona";"";"0";"0";"1000";"1";"Sourcy Licht Sprankelend (KZH)"
"POS";"87311235";"Vrumona";"";"0";"0";"1000";"1";"Sourcy Sprankelend munt (KZH)"
"POS";"8715600223699";"Vrumona";"";"0";"0";"1000";"1";"Royal Club citruz NL"
"POS";"5410013339502";"Spadel";"";"0";"0";"1250";"1";"Bru natuurlijk mineraalwater "
"POS";"8710624045173";"Topbronnen";"";"0";"0";"1500";"1";"Perfekt Ice tea regular "
"POS";"8710624045159";"Topbronnen";"";"0";"0";"1500";"1";"Perfekt Ice tea light"
"POS";"8710933105346";"Topbronnen";"";"0";"0";"1500";"1";"O'Lacy's Ice tea regular"
"POS";"8710933105360";"Topbronnen";"";"0";"0";"1500";"1";"O'Lacy's Ice tea light"
"POS";"8710458012174";"Topbronnen";"";"0";"0";"1500";"1";"Markant Ice tea regular"
"POS";"8710458012167";"Topbronnen";"";"0";"0";"1500";"1";"Markant Ice tea light"
"POS";"8710933106220";"Topbronnen";"";"0";"0";"1500";"1";"O'Lacy's limonade orange KZV"
